,Make:,Model:,Year:,Body type:,Exterior color:,Interior color:,Mileage:,VIN:,Stock number:,Price:,Dealer Name:,Dealer Address:,Trim:,Dealer's Price:,Delivery:,Price + Delivery:,MSRP:,Location:,Transmission:,Exterior Color:,Interior Color:,Est. Gasage*:,Battery Performance:,Engine:,Drivetrain:,Fuel Type:,Stock #:,Condition:,Cabin Size:,NHTSA Overall Safety Rating:
1196,Chevrolet,Blazer,2022,SUV  crossover,White,,8,3GNKBCR40NS200488,2280653,36685,Robbins Chevrolet,18611 Hwy 59 NHumble TX 77338,2LT FWD,,,,0,,,,,,,,,,,,,
1197,Chevrolet,Blazer,2022,SUV  crossover,Summit White,Jet Black,,3GNKBDRS9NS185722,C34735,42090,Demontrond Chevrolet,3220 Gulf FwyTexas City TX 77591,3LT FWD,,,,0,,,,,,,,,,,,,
1198,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black,2,3GNKBDRS8NS185047,NS185047,41441,Demontrond Chevrolet,3220 Gulf FwyTexas City TX 77591,3LT FWD,,,,0,,,,,,,,,,,,,
1199,Chevrolet,Blazer,2022,SUV  crossover,Black,,2,3GNKBFRS5NS189150,2250529,42141,Westside Chevrolet,23001 Katy FwyKaty TX 77450,Premier FWD,,,,0,,,,,,,,,,,,,
1200,Chevrolet,Blazer,2022,SUV  crossover,Silver Ice Metallic,Jet Black,2,3GNKBERS4NS145909,NS145909,43442,Classic Chevrolet of Houston,7000 Southwest FwyHouston TX 77074,RS FWD,,,,0,,,,,,,,,,,,,
1201,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black,,3GNKBERS1NS188720,188720,44165,Martin Chevrolet Buick GMC,420 W. Southline St.Cleveland TX 77327,RS FWD,,,,0,,,,,,,,,,,,,
1202,Chevrolet,Blazer,2022,SUV  crossover,Silver,Black,271,3GNKBJRS1NS124962,2001707982,44990,Carvana,420 W. Southline St.Cleveland TX 77327,3LT AWD,,,,0,,,,,,,,,,,,,
1203,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black,7,3GNKBERS5NS190079,Z2395,47467,Kramer Chevrolet,1500 2nd St NeMandan ND 58554,RS FWD,,,,0,,,,,,,,,,,,,
1204,Chevrolet,Blazer,2022,SUV  crossover,Red Hot,Jet Black,2,3GNKBERS2NS203029,NS203029,47670,El Dorado Chevrolet,2300 North Central ExpresswayMckinney TX 75070,RS FWD,,,,0,,,,,,,,,,,,,
1205,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black,10,3GNKBERS8NS196409,C220952,46901,Gunn Chevrolet Ltd.,16550 Interstate 35 NSelma TX 78154,RS FWD,,,,0,,,,,,,,,,,,,
1206,Chevrolet,Blazer,2022,SUV  crossover,Red Hot,Jet Black,10,3GNKBERS7NS196885,C220951,47451,Gunn Chevrolet Ltd.,16550 Interstate 35 NSelma TX 78154,RS FWD,,,,0,,,,,,,,,,,,,
1207,Chevrolet,Blazer,2022,SUV  crossover,White Iridescent Pearl Tricoat,Jet Black,10,3GNKBERS2NS196860,C220980,48026,Gunn Chevrolet Ltd.,16550 Interstate 35 NSelma TX 78154,RS FWD,,,,0,,,,,,,,,,,,,
1208,Chevrolet,Blazer,2022,SUV  crossover,Blue Glow Metallic,Jet BlackMaple Sugar,6,3GNKBFRSXNS146813,T220708,49413,Service Chevrolet Cadillac,1212 Ambassador Caffery PkyLafayette LA 70506,Premier FWD,,,,0,,,,,,,,,,,,,
1209,Chevrolet,Blazer,2022,SUV  crossover,White,,2,3GNKBERS4NS203386,2280689,48505,Robbins Chevrolet,18611 Hwy 59 NHumble TX 77338,RS FWD,,,,0,,,,,,,,,,,,,
1210,Chevrolet,Blazer,2022,SUV  crossover,Cherry Red Tintcoat,Jet Black,5,3GNKBLRS1NS186146,Z2399,50287,Kramer Chevrolet,1500 2nd St NeMandan ND 58554,Premier AWD,,,,0,,,,,,,,,,,,,
1211,Chevrolet,Blazer,2022,SUV  crossover,Iron Gray Metallic,Jet Black,5,3GNKBLRS3NS205456,Z2405,51502,Kramer Chevrolet,1500 2nd St NeMandan ND 58554,Premier AWD,,,,0,,,,,,,,,,,,,
1212,Chevrolet,Blazer,2022,SUV  crossover,Cherry Red Tintcoat,Jet BlackMaple Sugar,5,3GNKBFRS7NS184791,220482,51648,Patriot Chevrolet,3800 Se Adams RdBartlesville OK 74006,Premier FWD,,,,0,,,,,,,,,,,,,
1213,Chevrolet,Blazer,2022,SUV  crossover,Silver Ice Metallic,Jet Black Perforated Leather Appointed Seat Trim,0,3GNKBERS5NS185089,,43879,Turner Chevrolet,21001 Crosby FwyCrosby TX 77532,RS FWD,,,,0,,,,,,,,,,,,,
1214,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black Premium Cloth Seat Trim,3,3GNKBCR43NS201134,NS201134,FWD,Knapp Chevrolet,815 Houston AveHouston TX 77007,2LT FWD,,,,0,,,,,,,,,,,,,
1215,Chevrolet,Blazer,2022,SUV  crossover,Red Hot,Jet Black Perforated Leather Appointed Seat Trim,3,3GNKBERS7NS200787,NS200787,FWD,Knapp Chevrolet,815 Houston AveHouston TX 77007,RS FWD,,,,0,,,,,,,,,,,,,
1216,Chevrolet,Blazer,2022,SUV  crossover,Black,Jet Black Perforated Leather Appointed Seat Trim,5,3GNKBERS3NS185768,NS185768,FWD,Knapp Chevrolet,815 Houston AveHouston TX 77007,RS FWD,,,,0,,,,,,,,,,,,,
1217,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,10,1C4GJXAG7NW181957,NW181957,42070,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Willys 4WD,,,,0,,,,,,,,,,,,,
1218,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,10,1C4HJXAG7NW204349,NW204349,44415,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Willys 4WD,,,,0,,,,,,,,,,,,,
1219,Jeep,Wrangler,2022,SUV  crossover,Black,Black,0,1C4GJXAN0NW257291,257291,34175,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,12111 Katy FwyHouston TX 77079,Sport 4WD,,,,0,,,,,,,,,,,,,
1220,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,11,1C4GJXAG3NW200794,E9247,36109,Finnegan Chrysler Jeep Dodge,26433 Southwest FwyRosenberg TX 77471,Sport 4WD,,,,0,,,,,,,,,,,,,
1221,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,0,1C4HJXAG3NW235081,NW235081,37330,Texan Chrysler Dodge Jeep Ram,18555 Highway 59 NorthHumble TX 77338,Sport 4WD,,,,0,,,,,,,,,,,,,
1222,Jeep,Wrangler,2022,SUV  crossover,Hydro Blue Pearlcoat,Black,17,1C4GJXAN4NW201306,J20133,38065,Mac Haik 45 Dodge Chrysler Jeep Ram Houston,11000 North FwyHouston TX 77037,Sport 4WD,,,,0,,,,,,,,,,,,,
1223,Jeep,Wrangler,2022,SUV  crossover,Brown Limited Edition Gobi Clearcoat,Brown Heritage TanBlack,0,1C4GJXAN6NW267372,NW267372,38280,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport S 4WD,,,,0,,,,,,,,,,,,,
1224,Jeep,Wrangler,2022,SUV  crossover,Brown Limited Edition Gobi Clearcoat,Brown Heritage TanBlack,0,1C4GJXAN6NW267369,NW267369,38280,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport S 4WD,,,,0,,,,,,,,,,,,,
1225,Jeep,Wrangler,2022,SUV  crossover,Brown Limited Edition Gobi Clearcoat,Brown Heritage TanBlack,0,1C4GJXAN1NW267375,NW267375,38280,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport S 4WD,,,,0,,,,,,,,,,,,,
1226,Jeep,Wrangler,2022,SUV  crossover,Brown Limited Edition Gobi Clearcoat,Brown Heritage TanBlack,0,1C4GJXAN4NW267368,NW267368,38280,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport S 4WD,,,,0,,,,,,,,,,,,,
1227,Jeep,Wrangler,2022,SUV  crossover,Brown Limited Edition Gobi Clearcoat,Brown Heritage TanBlack,0,1C4GJXAN2NW267370,NW267370,38280,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport S 4WD,,,,0,,,,,,,,,,,,,
1228,Jeep,Wrangler,2022,SUV  crossover,Brown Limited Edition Gobi Clearcoat,Brown Heritage TanBlack,0,1C4GJXAN4NW267371,NW267371,38280,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport S 4WD,,,,0,,,,,,,,,,,,,
1229,Jeep,Wrangler,2022,SUV  crossover,Brown Limited Edition Gobi Clearcoat,Brown Heritage TanBlack,0,1C4GJXANXNW267374,NW267374,38280,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport S 4WD,,,,0,,,,,,,,,,,,,
1230,Jeep,Wrangler,2022,SUV  crossover,Brown Limited Edition Gobi Clearcoat,Brown Heritage TanBlack,0,1C4GJXAN8NW267373,NW267373,38280,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport S 4WD,,,,0,,,,,,,,,,,,,
1231,Jeep,Wrangler,2022,SUV  crossover,Black,Black,0,1C4HJXAGXNW235255,235255,38660,Bayshore Chrysler Jeep Dodge,5225 I10 EastBaytown TX 77521,Sport 4WD,,,,0,,,,,,,,,,,,,
1232,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,2,1C4HJXAG5NW235244,NW235244,38830,Northwest Chrysler Jeep Dodge,19616 Northwest FwyHouston TX 77065,Sport 4WD,,,,0,,,,,,,,,,,,,
1233,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,,10,1C4HJXAG7NW235245,NW235245,38830,Ron Carter Chrysler Jeep Dodge of League City,3535 Gulf Freeway SouthDickinson TX 77539,Sport 4WD,,,,0,,,,,,,,,,,,,
1234,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,15,1C4HJXAG3NW194869,NW194869,39106,Premier CDJR of Lamesa,1611 Lubbock HwyLamesa TX 79331,Sport 4WD,,,,0,,,,,,,,,,,,,
1235,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,10,1C4GJXAG4NW152237,NW152237,39385,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Sport 4WD,,,,0,,,,,,,,,,,,,
1236,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,0,1C4GJXAN0NW197125,NW197125,39415,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport S 4WD,,,,0,,,,,,,,,,,,,
1237,Jeep,Wrangler,2022,SUV  crossover,Gray,Black,4,1C4HJXAG0NW195803,0J220469,39550,Gillman Jeep,10575 W Sam Houston Pkwy SHouston TX 77099,Sport 4WD,,,,0,,,,,,,,,,,,,
1238,Jeep,Wrangler,2022,SUV  crossover,Black,,0,1C4HJXAG7NW262882,22178,39792,Neessen Chrysler Dodge Jeep Ram,2151 N US Highway 77 BypKingsville TX 78363,Sport 4WD,,,,0,,,,,,,,,,,,,
1239,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,0,1C4GJXAN6NW197128,NW197128,39810,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport S 4WD,,,,0,,,,,,,,,,,,,
1240,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,0,1C4GJXAN8NW197129,NW197129,39810,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport S 4WD,,,,0,,,,,,,,,,,,,
1241,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,2,1C4GJXANXNW223827,223827,41140,Freestone Autoplex,1201 Hwy 84 WestFairfield TX 75840,Sport 4WD,,,,0,,,,,,,,,,,,,
1242,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,2,1C4GJXAN8NW223826,223826,41535,Freestone Autoplex,1201 Hwy 84 WestFairfield TX 75840,Sport 4WD,,,,0,,,,,,,,,,,,,
1243,Jeep,Wrangler,2022,SUV  crossover,Firecracker Red Clearcoat,Black,2,1C4GJXAN1NW223828,223828,41535,Freestone Autoplex,1201 Hwy 84 WestFairfield TX 75840,Sport 4WD,,,,0,,,,,,,,,,,,,
1244,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,9,1C4GJXAG1NW201751,NW201751,41670,AutoNation Chrysler Dodge Jeep Ram Houston,1515 South Loop WestHouston TX 77054,Sport S 4WD,,,,0,,,,,,,,,,,,,
1245,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,9,1C4GJXAG5NW201753,NW201753,41670,AutoNation Chrysler Dodge Jeep Ram Houston,1515 South Loop WestHouston TX 77054,Sport S 4WD,,,,0,,,,,,,,,,,,,
1246,Jeep,Wrangler,2022,SUV  crossover,Hydro Blue Pearlcoat,Black,5,1C4GJXAG3NW225128,NW225128,41730,AutoNation Chrysler Dodge Jeep Ram Katy,21777 Katy FreewayKaty TX 77450,Sport S 4WD,,,,0,,,,,,,,,,,,,
1247,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,0,1C4GJXAG8NW140379,NW140379,41760,Texan Chrysler Dodge Jeep Ram,18555 Highway 59 NorthHumble TX 77338,Willys 4WD,,,,0,,,,,,,,,,,,,
1248,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,10,1C4GJXAG7NW181957,NW181957,42070,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Willys 4WD,,,,0,,,,,,,,,,,,,
1249,Jeep,Wrangler,2022,SUV  crossover,Gray,Black,1,1C4HJXAG1NW163913,0J220595,42420,Gillman Jeep,10575 W Sam Houston Pkwy SHouston TX 77099,Sport S 4WD,,,,0,,,,,,,,,,,,,
1250,Jeep,Wrangler,2022,SUV  crossover,Black,Black,2,1C4HJXAG8NW163908,0J220532,42420,Gillman Jeep,10575 W Sam Houston Pkwy SHouston TX 77099,Sport S 4WD,,,,0,,,,,,,,,,,,,
1251,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,12,1C4GJXAG7NW204184,C220311,42565,Ron Carter Chrysler Dodge Jeep RAM,3005 FM 528 RdAlvin TX 77511,Willys 4WD,,,,0,,,,,,,,,,,,,
1252,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,10,1C4GJXAG9NW204350,NW204350,42770,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Willys 4WD,,,,0,,,,,,,,,,,,,
1253,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,,1C4GJXAN6NW253004,54014737,43065,Tomball Dodge Chrysler Jeep,23777 Highway 249Tomball TX 77375,Willys 4WD,,,,0,,,,,,,,,,,,,
1254,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,0,1C4GJXAN6NW249194,NW249194,43415,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport S 4WD,,,,0,,,,,,,,,,,,,
1255,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Brown Heritage TanBlack,0,1C4GJXAN3NW237925,NW237925,44120,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport S 4WD,,,,0,,,,,,,,,,,,,
1256,Jeep,Wrangler,2022,SUV  crossover,Hydro Blue Pearl Coat,Black,2,1C4GJXANXNW223830,223830,44390,Freestone Autoplex,1201 Hwy 84 WestFairfield TX 75840,Willys 4WD,,,,0,,,,,,,,,,,,,
1257,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,5,1C4GJXAG2NW204352,NW204352,44415,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Willys 4WD,,,,0,,,,,,,,,,,,,
1258,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,10,1C4HJXAG7NW204349,NW204349,44415,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Willys 4WD,,,,0,,,,,,,,,,,,,
1259,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,2,1C4GJXAG1NW223829,223829,44495,Freestone Autoplex,1201 Hwy 84 WestFairfield TX 75840,Willys 4WD,,,,0,,,,,,,,,,,,,
1260,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,,1C4HJXAG3NW225487,53212596,44665,Tomball Dodge Chrysler Jeep,23777 Highway 249Tomball TX 77375,Willys 4WD,,,,0,,,,,,,,,,,,,
1261,Jeep,Wrangler,2022,SUV  crossover,Silver Zynith Clearcoat,Black,0,1C4GJXAN5NW195970,NW195970,44888,Helfman Dodge Chrysler Jeep Ram,7720 Katy FreewayHouston TX 77024,Sport S 4WD,,,,0,,,,,,,,,,,,,
1262,Jeep,Wrangler,2022,SUV  crossover,Hydro Blue Pearlcoat,Black,0,1C4GJXAN9NW195969,NW195969,44888,Helfman Dodge Chrysler Jeep Ram,7720 Katy FreewayHouston TX 77024,Sport S 4WD,,,,0,,,,,,,,,,,,,
1263,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,0,1C4GJXAN7NW195968,NW195968,44888,Helfman Dodge Chrysler Jeep Ram,7720 Katy FreewayHouston TX 77024,Sport S 4WD,,,,0,,,,,,,,,,,,,
1264,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,,1C4GJXAG3NW226456,W226456,45210,Tomball Dodge Chrysler Jeep,23777 Highway 249Tomball TX 77375,Willys 4WD,,,,0,,,,,,,,,,,,,
1265,Jeep,Wrangler,2022,SUV  crossover,Sarge Green Clearcoat,Black,2,1C4GJXAN5NW206501,G220257,47735,Fowler Jeep of Boulder,5075 East Pearl PkwyBoulder CO 80301,Willys 4WD,,,,0,,,,,,,,,,,,,
1266,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,0,1C4GJXAG1NW195966,NW195966,46888,Helfman Dodge Chrysler Jeep Ram,7720 Katy FreewayHouston TX 77024,Sport S 4WD,,,,0,,,,,,,,,,,,,
1267,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,5,1C4HJXAG2NW220314,NW220314,47325,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Sport 4WD,,,,0,,,,,,,,,,,,,
1268,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,5,1C4HJXCN4NW181964,NW181964,47655,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Rubicon 4WD,,,,0,,,,,,,,,,,,,
1269,Jeep,Wrangler,2022,SUV  crossover,Silver Zynith Clearcoat,Black,0,1C4GJXAG3NW211424,NW211424,49015,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Willys 4WD,,,,0,,,,,,,,,,,,,
1270,Jeep,Wrangler,2022,SUV  crossover,Gray,,1,1C4HJXCG6NW253099,0J220668,49130,Gillman Jeep,10575 W Sam Houston Pkwy SHouston TX 77099,Rubicon 4WD,,,,0,,,,,,,,,,,,,
1271,Jeep,Wrangler,2022,SUV  crossover,Gray,,1,1C4HJXCG0NW226528,0J220669,49130,Gillman Jeep,10575 W Sam Houston Pkwy SHouston TX 77099,Rubicon 4WD,,,,0,,,,,,,,,,,,,
1272,Jeep,Wrangler,2022,SUV  crossover,Black,,1,1C4HJXCG9NW226527,0J220667,49130,Gillman Jeep,10575 W Sam Houston Pkwy SHouston TX 77099,Rubicon 4WD,,,,0,,,,,,,,,,,,,
1273,Jeep,Wrangler,2022,SUV  crossover,Black,,1,1C4HJXCG7NW226526,0J220741,49130,Gillman Jeep,10575 W Sam Houston Pkwy SHouston TX 77099,Rubicon 4WD,,,,0,,,,,,,,,,,,,
1274,Jeep,Wrangler,2022,SUV  crossover,Gray,,2,1C4HJXCG0NW253101,0J220730,49130,Gillman Jeep,10575 W Sam Houston Pkwy SHouston TX 77099,Rubicon 4WD,,,,0,,,,,,,,,,,,,
1275,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,1,1C4HJXCG5NW194658,NW194658,50475,Big Star Chrysler Jeep Dodge RAM Fiat Clear Lake,15711 Gulf FwyWebster TX 77598,Rubicon 4WD,,,,0,,,,,,,,,,,,,
1276,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,15,1C4HJXCG4NW180850,NW180850,51436,Premier CDJR of Lamesa,1611 Lubbock HwyLamesa TX 79331,Rubicon 4WD,,,,0,,,,,,,,,,,,,
1277,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,6,1C4HJXCN7NW169209,G220249,56280,Fowler Jeep of Boulder,5075 East Pearl PkwyBoulder CO 80301,Rubicon 4WD,,,,0,,,,,,,,,,,,,
1278,Jeep,Wrangler,2022,SUV  crossover,StingGray Clearcoat,Black,12,1C4HJXCG2NW236946,NW236946,55660,AutoNation Chrysler Dodge Jeep Ram Houston,1515 South Loop WestHouston TX 77054,Rubicon 4WD,,,,0,,,,,,,,,,,,,
1279,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,5,1C4HJXCG8NW154025,NW154025,59760,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Rubicon 4WD,,,,0,,,,,,,,,,,,,
1280,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,10,1C4HJXAG1NW204346,NW204346,4WD,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Willys 4WD,,,,0,,,,,,,,,,,,,
1281,Jeep,Wrangler,2022,SUV  crossover,Black,Black,0,1C4HJXFN8NW243894,243894,61140,Bayshore Chrysler Jeep Dodge,5225 I10 EastBaytown TX 77521,Rubicon 4WD,,,,0,,,,,,,,,,,,,
1282,Jeep,Wrangler,2022,SUV  crossover,Black,Black,0,1C4HJXEG7NW248104,248104,51270,Bayway Chrysler Dodge Jeep Ram,4000 Pasadena FwyPasadena TX 77503,Sahara 4WD,,,,0,,,,,,,,,,,,,
1283,Jeep,Wrangler,2022,SUV  crossover,Hydro Blue Pearlcoat,Black,0,1C4HJXDN2NW231419,231419,36465,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,12111 Katy FwyHouston TX 77079,Sport 4WD,,,,0,,,,,,,,,,,,,
1284,Jeep,Wrangler,2022,SUV  crossover,Black,Black,0,1C4HJXDN9NW231417,231417,36465,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,12111 Katy FwyHouston TX 77079,Sport 4WD,,,,0,,,,,,,,,,,,,
1285,Jeep,Wrangler,2022,SUV  crossover,Bright White,Brown Heritage TanBlack,0,1C4HJXDNXNW252230,252230,39270,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,12111 Katy FwyHouston TX 77079,Sport S 4WD,,,,0,,,,,,,,,,,,,
1286,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,5,1C4HJXDN8NW247401,NW247401,39340,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Sport 4WD,,,,0,,,,,,,,,,,,,
1287,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,5,1C4HJXDN6NW247400,NW247400,39340,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Sport 4WD,,,,0,,,,,,,,,,,,,
1288,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,0,1C4HJXDN1NW253847,NW253847,39565,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport 4WD,,,,0,,,,,,,,,,,,,
1289,Jeep,Wrangler,2022,SUV  crossover,StingGray,Black,0,1C4HJXDN7NW241945,241945,39580,Bayway Chrysler Dodge Jeep Ram,4000 Pasadena FwyPasadena TX 77503,Sport 4WD,,,,0,,,,,,,,,,,,,
1290,Jeep,Wrangler,2022,SUV  crossover,Gray Granite Crystal Metallic Clearcoat,Black,11,1C4HJXDN4NW240655,NW240655,39580,Momentum Chrysler Dodge Jeep Ram,3704 NE I 10 Frontage RdSealy TX 77474,Sport 4WD,,,,0,,,,,,,,,,,,,
1291,Jeep,Wrangler,2022,SUV  crossover,Brown Limited Edition Gobi,Black,0,1C4HJXDN1NW243593,243593,39615,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,12111 Katy FwyHouston TX 77079,Sport Altitude 4WD,,,,0,,,,,,,,,,,,,
1292,Jeep,Wrangler,2022,SUV  crossover,Sarge Green,Black,0,1C4HJXDNXNW252227,252227,39665,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,12111 Katy FwyHouston TX 77079,Sport S 4WD,,,,0,,,,,,,,,,,,,
1293,Jeep,Wrangler,2022,SUV  crossover,Sarge Green,Brown Heritage TanBlack,1,1C4HJXDN3NW252232,NW252232,41609,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,12111 Katy FwyHouston TX 77079,Sport S 4WD,,,,0,,,,,,,,,,,,,
1294,Jeep,Wrangler,2022,SUV  crossover,Black,Brown Heritage TanBlack,0,1C4HJXDG1NW240629,240629,39885,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,12111 Katy FwyHouston TX 77079,Sport S 4WD,,,,0,,,,,,,,,,,,,
1295,Jeep,Wrangler,2022,SUV  crossover,Sarge Green,Black,0,1C4HJXDN5NW243595,243595,39965,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,12111 Katy FwyHouston TX 77079,Sport Altitude 4WD,,,,0,,,,,,,,,,,,,
1296,Jeep,Wrangler,2022,SUV  crossover,Black,Black,0,1C4HJXDN9NW252557,252557,40030,Bayway Chrysler Dodge Jeep Ram,4000 Pasadena FwyPasadena TX 77503,Sport 4WD,,,,0,,,,,,,,,,,,,
1297,Jeep,Wrangler,2022,SUV  crossover,Bright White,Black,0,1C4HJXDNXNW253569,253569,42125,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,12111 Katy FwyHouston TX 77079,Willys 4WD,,,,0,,,,,,,,,,,,,
1298,Jeep,Wrangler,2022,SUV  crossover,Gray,Black,0,1C4HJXDG3NW242723,0J220824,42225,Gillman Jeep,10575 W Sam Houston Pkwy SHouston TX 77099,Willys Sport 4WD,,,,0,,,,,,,,,,,,,
1299,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,0,1C4HJXDN4NW239313,NW239313,42385,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport Altitude 4WD,,,,0,,,,,,,,,,,,,
1300,Jeep,Wrangler,2022,SUV  crossover,Bright White Clearcoat,Black,10,1C4HJXDG1NW133919,NW133919,42587,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Sport S 4WD,,,,0,,,,,,,,,,,,,
1301,Jeep,Wrangler,2022,SUV  crossover,Hydro Blue Pearl Coat,Black,10,1C4HJXDG1NW159100,NW159100,42799,Southfork Chrysler Dodge Jeep Ram,17725 South FwyManvel TX 77578,Sport S 4WD,,,,0,,,,,,,,,,,,,
1302,Jeep,Wrangler,2022,SUV  crossover,Black Clearcoat,Black,0,1C4HJXDN1NW267859,NW267859,42930,River Oaks Chrysler Jeep Dodge Ram,4807 Kirby DriveHouston TX 77098,Sport S 4WD,,,,0,,,,,,,,,,,,,
